,stock,species,broodyear,recruits,spawners,r1,r2,r3,r4,r5,r6,r7,r8,r0.1,r0.2,r0.3,r0.4,r0.5,r1.1,r1.2,r1.3,r1.4,r1.5,r2.1,r2.2,r2.3,r2.4,r3.1,r3.2,r3.3,r3.4,r4.1,r4.2,r4.3,logRS,stock.id
6162,Fraser-Pink-Odd,Pink-Odd,1963,1889246,1954038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.033720193,163
6163,Fraser-Pink-Odd,Pink-Odd,1965,5482350,1194099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.524141915,163
6164,Fraser-Pink-Odd,Pink-Odd,1967,2319887,1831219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236536612,163
6165,Fraser-Pink-Odd,Pink-Odd,1969,12962791,1530913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.136218733,163
6166,Fraser-Pink-Odd,Pink-Odd,1971,3931461,1804952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.778477114,163
6167,Fraser-Pink-Odd,Pink-Odd,1973,9763328,1754261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71658564,163
6168,Fraser-Pink-Odd,Pink-Odd,1975,6803984,1367089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.604824661,163
6169,Fraser-Pink-Odd,Pink-Odd,1977,4893955,2387811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.717623723,163
6170,Fraser-Pink-Odd,Pink-Odd,1979,8209485,3560654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.835345957,163
6171,Fraser-Pink-Odd,Pink-Odd,1981,14404120,4488336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.166032245,163
6172,Fraser-Pink-Odd,Pink-Odd,1983,18684689,4631721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.394775913,163
6173,Fraser-Pink-Odd,Pink-Odd,1985,15346097,6460950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865084809,163
6174,Fraser-Pink-Odd,Pink-Odd,1987,19038024,3223521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.775964002,163
6175,Fraser-Pink-Odd,Pink-Odd,1989,7171773,7189201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002427135,163
6176,Fraser-Pink-Odd,Pink-Odd,1991,16484275,12942835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241864543,163
6177,Fraser-Pink-Odd,Pink-Odd,1993,22173639,10768335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722294268,163
6178,Fraser-Pink-Odd,Pink-Odd,1995,16983498,7174584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.861697386,163
6179,Fraser-Pink-Odd,Pink-Odd,1997,12903708,2842108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.512968682,163
6180,Fraser-Pink-Odd,Pink-Odd,1999,8175964,3444982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864279951,163
6181,Fraser-Pink-Odd,Pink-Odd,2001,3608265,19813620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.703142533,163
6182,Fraser-Pink-Odd,Pink-Odd,2003,21261774,22181030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.042326607,163
6183,Fraser-Pink-Odd,Pink-Odd,2005,24250000,8809624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.012571857,163
6184,Fraser-Pink-Odd,Pink-Odd,2007,9870000,7650052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254787408,163
6185,Fraser-Pink-Odd,Pink-Odd,2009,8490000,15428836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.597349226,163
6186,Fraser-Pink-Odd,Pink-Odd,2011,19936153,12784508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444300692,163
6187,Fraser-Pink-Odd,Pink-Odd,2013,20645120,9344490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.792692107,163
6188,Fraser-Pink-Odd,Pink-Odd,2015,15897819,5315845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.095489947,163
6189,Fraser-Pink-Odd,Pink-Odd,2017,5812085,3392159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.538472779,163
6190,Fraser-Pink-Odd,Pink-Odd,2019,3563091,8307419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.846520544,163
6191,Fraser-Pink-Odd,Pink-Odd,2021,8858203,7827445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123707775,163
6192,S Southeast Alaska-Pink-Even,Pink-Even,1960,18018178,1645697.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.393216831,164
6193,S Southeast Alaska-Pink-Even,Pink-Even,1962,18498952,7277750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.932892333,164
6194,S Southeast Alaska-Pink-Even,Pink-Even,1964,24066917.5,7241005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.201078171,164
6195,S Southeast Alaska-Pink-Even,Pink-Even,1966,22660571,8505362.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.979929607,164
6196,S Southeast Alaska-Pink-Even,Pink-Even,1968,11799014,7466695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.457563504,164
6197,S Southeast Alaska-Pink-Even,Pink-Even,1970,15278597.5,6428255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865749876,164
6198,S Southeast Alaska-Pink-Even,Pink-Even,1972,9844297.5,6125952.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.474358099,164
6199,S Southeast Alaska-Pink-Even,Pink-Even,1974,13648641,5623492.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.886687044,164
6200,S Southeast Alaska-Pink-Even,Pink-Even,1976,28963338,8486705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.227530002,164
6201,S Southeast Alaska-Pink-Even,Pink-Even,1978,25022308,10538360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864745814,164
6202,S Southeast Alaska-Pink-Even,Pink-Even,1980,23055869.5,12098035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644877336,164
6203,S Southeast Alaska-Pink-Even,Pink-Even,1982,38863370,10094797.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34803197,164
6204,S Southeast Alaska-Pink-Even,Pink-Even,1984,73580617,19186855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.344156226,164
6205,S Southeast Alaska-Pink-Even,Pink-Even,1986,17230951.5,28561160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50534048,164
6206,S Southeast Alaska-Pink-Even,Pink-Even,1988,39534644.5,8176162.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.575954455,164
6207,S Southeast Alaska-Pink-Even,Pink-Even,1990,32723773.5,12851392.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.934649661,164
6208,S Southeast Alaska-Pink-Even,Pink-Even,1992,34227825,13714197.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9146073,164
6209,S Southeast Alaska-Pink-Even,Pink-Even,1994,83426595.5,13167560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84621092,164
6210,S Southeast Alaska-Pink-Even,Pink-Even,1996,41128807.5,29750272.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.323870497,164
6211,S Southeast Alaska-Pink-Even,Pink-Even,1998,25882719.5,17380042.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39825298,164
6212,S Southeast Alaska-Pink-Even,Pink-Even,2000,45432341,13505942.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.213094434,164
6213,S Southeast Alaska-Pink-Even,Pink-Even,2002,41564106,22113080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63106767,164
6214,S Southeast Alaska-Pink-Even,Pink-Even,2004,14086079.5,20639850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.382036633,164
6215,S Southeast Alaska-Pink-Even,Pink-Even,2006,29374171.5,10818897.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998821394,164
6216,S Southeast Alaska-Pink-Even,Pink-Even,2008,28551619.5,15735922.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595767503,164
6217,S Southeast Alaska-Pink-Even,Pink-Even,2010,34759613,14856927.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.849989912,164
6218,S Southeast Alaska-Pink-Even,Pink-Even,2012,57328413.5,16173400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.265428456,164
6219,S Southeast Alaska-Pink-Even,Pink-Even,2014,32767718,24113942.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.306653623,164
6220,S Southeast Alaska-Pink-Even,Pink-Even,2016,17568846.5,16497770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.062902028,164
6221,S Southeast Alaska-Pink-Even,Pink-Even,2018,20411052.5,12170842.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.517033411,164
6222,S Southeast Alaska-Pink-Even,Pink-Even,2020,28709119,14160287.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706773416,164
6223,S Southeast Alaska-Pink-Even,Pink-Even,2022,39520921,14487740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.003527403,164
6224,S Southeast Alaska-Pink-Odd,Pink-Odd,1961,11375279,3051815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.315705996,165
6225,S Southeast Alaska-Pink-Odd,Pink-Odd,1963,11499633,6239135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.611473571,165
6226,S Southeast Alaska-Pink-Odd,Pink-Odd,1965,4335652.5,5789175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.289117676,165
6227,S Southeast Alaska-Pink-Odd,Pink-Odd,1967,5491592.5,3694112.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39647795,165
6228,S Southeast Alaska-Pink-Odd,Pink-Odd,1969,13509161.5,4292452.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.146509837,165
6229,S Southeast Alaska-Pink-Odd,Pink-Odd,1971,10606552.5,7249917.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.380481881,165
6230,S Southeast Alaska-Pink-Odd,Pink-Odd,1973,11491834.5,6048047.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.641901247,165
6231,S Southeast Alaska-Pink-Odd,Pink-Odd,1975,23897760.5,8158852.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.074681218,165
6232,S Southeast Alaska-Pink-Odd,Pink-Odd,1977,15575736,12599507.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.212056593,165
6233,S Southeast Alaska-Pink-Odd,Pink-Odd,1979,25227801.5,8585955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.077818892,165
6234,S Southeast Alaska-Pink-Odd,Pink-Odd,1981,47769994.5,11702867.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.406563815,165
6235,S Southeast Alaska-Pink-Odd,Pink-Odd,1983,55599110,16308112.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.226504511,165
6236,S Southeast Alaska-Pink-Odd,Pink-Odd,1985,15904991.5,24886955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44771078,165
6237,S Southeast Alaska-Pink-Odd,Pink-Odd,1987,64093612.5,11273662.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.737875457,165
6238,S Southeast Alaska-Pink-Odd,Pink-Odd,1989,57573642.5,18330132.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.144518577,165
6239,S Southeast Alaska-Pink-Odd,Pink-Odd,1991,55400183.5,14076367.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.370085579,165
6240,S Southeast Alaska-Pink-Odd,Pink-Odd,1993,60780765,16181232.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.323421291,165
6241,S Southeast Alaska-Pink-Odd,Pink-Odd,1995,30225545,19465300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.440054035,165
6242,S Southeast Alaska-Pink-Odd,Pink-Odd,1997,67046610,14927440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.502186919,165
6243,S Southeast Alaska-Pink-Odd,Pink-Odd,1999,79477237.5,28189610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03651719,165
6244,S Southeast Alaska-Pink-Odd,Pink-Odd,2001,53720969.5,27465697.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.670865556,165
6245,S Southeast Alaska-Pink-Odd,Pink-Odd,2003,52353478.5,24443422.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.761657221,165
6246,S Southeast Alaska-Pink-Odd,Pink-Odd,2005,58255286,23489197.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9082942,165
6247,S Southeast Alaska-Pink-Odd,Pink-Odd,2007,44429724,26478430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.517578266,165
6248,S Southeast Alaska-Pink-Odd,Pink-Odd,2009,24951347.5,18004420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326310545,165
6249,S Southeast Alaska-Pink-Odd,Pink-Odd,2011,89582792,13744262.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.874541784,165
6250,S Southeast Alaska-Pink-Odd,Pink-Odd,2013,23207578.5,36119565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4423558,165
6251,S Southeast Alaska-Pink-Odd,Pink-Odd,2015,25386238.5,10739137.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.860312457,165
6252,S Southeast Alaska-Pink-Odd,Pink-Odd,2017,32110449,15971112.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69839987,165
6253,S Southeast Alaska-Pink-Odd,Pink-Odd,2019,62668696.5,14071900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.493682163,165
6254,S Southeast Alaska-Pink-Odd,Pink-Odd,2021,65498066,24530967.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.982084316,165
6255,N Southeast Alaska Outside-Pink-Even,Pink-Even,1960,399494,344205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148961336,166
6256,N Southeast Alaska Outside-Pink-Even,Pink-Even,1962,404448.5,334630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189498967,166
6257,N Southeast Alaska Outside-Pink-Even,Pink-Even,1964,159136,328802.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.725698084,166
6258,N Southeast Alaska Outside-Pink-Even,Pink-Even,1966,111655,130035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.152389885,166
6259,N Southeast Alaska Outside-Pink-Even,Pink-Even,1968,213220,51895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41310205,166
6260,N Southeast Alaska Outside-Pink-Even,Pink-Even,1970,356041.5,145265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.896487636,166
6261,N Southeast Alaska Outside-Pink-Even,Pink-Even,1972,532618.5,306307.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553215909,166
6262,N Southeast Alaska Outside-Pink-Even,Pink-Even,1974,758496,470397.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477759443,166
6263,N Southeast Alaska Outside-Pink-Even,Pink-Even,1976,956662,652855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.382095089,166
